sector,name,url
Communications & Information Technology,"Ladakh State Centre, National Informatics Centre (NIC)",
Communications & Information Technology,"Chandigarh State Centre, National Informatics Centre (NIC)",https://nicchandigarh.nic.in/
Communications & Information Technology,Karnataka Postal Circle,https://www.karnatakapost.gov.in/
Communications & Information Technology,Bharat Sanchar Nigam Limited Portal (BSNL),https://www.bsnl.co.in/
Communications & Information Technology,"Directorate of Information & Public Relation, Punjab",https://ipr.punjab.gov.in/
Communications & Information Technology,"Software Technology Parks Of India (STPI), Noida, Uttar Pradesh",https://www.noida.stpi.in/
Communications & Information Technology,West Bengal Postal Circle,https://westbengalpost.gov.in/
Communications & Information Technology,"Kerala State Centre, National Informatics Centre (NIC)",https://kerala.nic.in/
Communications & Information Technology,Southern Telecom Region,
Communications & Information Technology,National Informatics Centre Services Incorporated (NICSI),https://nicsi.nic.in/
Communications & Information Technology,Andaman and Nicobar Telecom Circle,https://andaman-nicobar.bsnl.co.in/
Communications & Information Technology,MyGov Rajasthan,https://rajasthan.mygov.in/
Communications & Information Technology,MyGov Karnataka,https://karnataka.mygov.in/
Communications & Information Technology,"National Institute of Electronics and Information Technology (NIELIT), Shillong",https://www.nielit.gov.in/shillong
Communications & Information Technology,National Conference on e-Governance,https://nceg.gov.in/
Communications & Information Technology,"Mizoram State Wide Area Network (MSWAN), Mizoram",
Communications & Information Technology,"Independence Day Celebrations, 15th August",https://independenceday.nic.in/
Communications & Information Technology,"Tamil Nadu e-Governance Agency, Tamil Nadu",https://tnega.tn.gov.in/
Communications & Information Technology,"Controller General Of Communication Accounts, Andhra Pradesh",https://cgca.gov.in/ccaap
Defence,"Armed Forces Medical College (AFMC), Pune",https://afmc.nic.in/
Defence,"Cantonment Board, Bareilly",https://bareilly.cantt.gov.in/
Defence,"Cantonment Board, Pune",https://pune.cantt.gov.in/
Defence,"Defence Institute of Advanced Technology (DIAT), Pune",
Defence,Headquarters Recruiting Zone Madhya Pradesh and Chhattisgarh,https://armyrecruitmentmp.nic.in/
Defence,Sashastra Seema Bal (SSB),https://ssb.gov.in/
Defence,"Snow and Avalanche Study Establishment (SASE), New Delhi",
Defence,"Vehicle Research and Development Establishment (VRDE), Arangaon",
Defence,"Manohar Parrikar Institute for Defence Studies and Analyses (MP-IDSA), New Delhi",https://idsa.in/
Defence,"Principal Controller of Defence Accounts (Research and Development), Hyderabad",
Defence,Military Engineering Service (MES),https://mes.gov.in/
Defence,Indian Army,https://indianarmy.nic.in/
Defence,"National Institute for Research and Development in Defence Shipbuilding (NIRDESH), Chaliyam",
Defence,"Yantra India Limited (YIL), Nagpur",
Defence,"Principal Controller of Accounts (Factories), Kolkata",
Defence,"Cantonment Board, Babina",https://babina.cantt.gov.in/
Defence,"Cantonment Board, Lansdowne,",https://lansdowne.cantt.gov.in/
Defence,"Rashtriya Indian Military College, Dehradun",https://rimc.gov.in/
Defence,"Defence Electronics Application Laboratory (DEAL), Dehradun",
Defence,"Armed Forces Tribunal, Guwahati",
Defence,"Bharat Electronics Limited (BEL), Bangalore",https://bel-india.in/
Defence,"Defence Materials Research and Development Establishment (DMSRDE), Kanpur",
Defence,"Recruitment And Assessment Centre (RAC), New Delhi",https://rac.gov.in/
Defence,"Kendriya Sainik Board Secretariat, New Delhi",https://ksb.gov.in/
Defence,"Arnament Research and Development Establishment (ARDE), Pune",
Defence,"Solid State Physics Laboratory (SSPL), New Delhi",
Defence,"Cantonment Board, Ramgarh",https://ramgarh.cantt.gov.in/
Defence,eProcurement Portal of Mishra Dhatu Nigam Limited (MIDHANI),https://eprocuremidhani.nic.in/
Defence,"India Optel Limited (IOL), Dehradun",https://www.indiaoptel.in/
Defence,"Police Department, UT of Dadra and Nagar Haveli and Daman and Diu",https://ddd.gov.in/police
Defence,"Research and Development Establishment (RDE(E)), Pune",
Defence,"Cantonment Board, Saugor",https://saugor.cantt.gov.in/
Defence,"Principal Controller of Defence Accounts (Officers), Pune",https://pcdaopune.gov.in/
Defence,"Cantonment Board, Allahabad",https://allahabad.cantt.gov.in/
Defence,"Defence Institute of Psychological Research (DIPR), New Delhi",
Defence,"Cantonment Board, Jutogh",https://jutogh.cantt.gov.in/
Defence,"Institute of Nuclear Medicine and Allied Sciences (INMAS), New Delhi",
Defence,"Central Academy For Police Training, Madhya Pradesh",https://capt.gov.in/
Defence,"Cantonment Board, Barrackpore",https://barrackpore.cantt.gov.in/
Defence,"Controller of Defence Accounts (Army), Delhi Cantt.",
Defence,"Laser Science and Technology Centre (LASTEC), New Delhi",
Defence,"National Cadets Corps (NCC), New Delhi",
Defence,"Border Protection and Development Department, Assam",https://bpdd.assam.gov.in/
Defence,"Cantonment Board, Shahjahanpur",https://shahjahanpur.cantt.gov.in/
Defence,"Defence Exports Promotion, New Delhi",https://www.defenceexim.gov.in/
Defence,"National Academy of Defence Production (NADP), Nagpur",https://ddpdoo.gov.in/units/NADP
Defence,"Integrated Defence Staff, New Delhi",
Defence,"Naval Science and Technological Laboratory (NSTL), Visakhapatnam",
Defence,Retired Officers Digital Records Archive - Veteran Officers and Family Pensioners of Indian Army,https://rodra.gov.in/
Defence,"Scientific Analysis Group (SAG), New Delhi",
Defence,"Principal Controller of Defence Accounts, Western Command, Changigarh",https://pcdawc.gov.in/
Defence,Gallery of gallants - A Virtual Museum,https://gallantrymuseum.gov.in/home/homepage
Defence,"Cantonment Board, Dehuroad",https://dehuroad.cantt.gov.in/
Defence,"Institute for Systems Studies and Analyses (ISSA), New Delhi",
Defence,"Cantonment Board, Mathura",https://mathura.cantt.gov.in/
Defence,"Armed Forces Tribunal, Kochi",
Defence,"Cantonment Board, Delhi",
Defence,"Naval Materials Research Laboratory (NMRL), Ambernath",
Defence,"Proof and Experimental Establishment (PXE), Balasore",
Defence,Aeronautical Development Agency,https://www.ada.gov.in/
Defence,"Principal Controller of Defence Accounts (Central Command), Lucknow",
Defence,"Cantonment Board, Wellington",https://wellington.cantt.gov.in/
Defence,"Cantonment Board, St.Thomas Mount cum Pallavaram, Chennai",
Defence,"Director General of Armed forces Medical Services, New Delhi",
Defence,"Export Promotion Cell (EPC), New Delhi",
Defence,Indian Naval Ship Valsura,
Defence,"Munitions India Limited (MIL), Pune",
Defence,"Armed Forces Tribunal, Jabalpur",
Defence,"Advanced Weapons And Equipment India Limited (AWEIL), Kanpur",
Defence,"National Institute of Defense Estates Management (NIDEM), New Delhi",
Defence,College of Defence Management,https://cdm.gov.in/
Defence,"Cantonment Board, Jammu",https://jammu.cantt.gov.in/
Defence,"Defence Research and Development Laboratory (DRDL), New Delhi",
Defence,Indian Navy,
Defence,"Bureau of Naviks (BUVIK), Indian Coast Guard",https://buvik.gov.in/
Defence,"Defence Research and Development Establishment (DRDE), Gwalior",
Defence,Indian Armed Forces Museums,https://indianarmedforcesmuseums.gov.in/
Defence,"Rashtriya Military School, Bangalore",https://www.rashtriyamilitaryschools.edu.in/
Defence,"Military Engineering Services, New Delhi",
Defence,"Cantonment Board, Ferozepur",https://ferozepur.cantt.gov.in/
Defence,Innovations for Defence Excellence,https://idex.gov.in/
Defence,"Terminal Ballistics Research Laboratory (TBRL), Chandigarh",
Defence,"Controller of Defence Accounts, Secunderabad",https://cdasecbad.ap.nic.in/
Defence,"Cantonment Board, Badamibagh",https://badamibagh.cantt.gov.in/
Defence,"Cantonment Board, Clementtown",https://clementtown.cantt.gov.in/
Defence,Chief Administrative Officer (CAOMOD),
Defence,"Cantonment Board, Nainital",https://nainital.cantt.gov.in/
Defence,"Controller of Defence Accounts, Chennai",
Defence,"Controller of Defence Accounts (Pension Disbursement), Meerut",
Defence,"Principal Controller of Defence Accounts (WC), Chandigarh",
Defence,"Principal Controller of Defence Accounts (Air Force), New Delhi",
Defence,"Cantonment Board, Belgaum",https://belgaum.cantt.gov.in/
Defence,Principal Controller of Defence Accounts (Navy),
Defence,"Armed Forces Tribunal, Chennai",
Defence,"Cantonment Board, Jalapahar",https://jalapahar.cantt.gov.in/
Defence,"Armed Forces Tribunal, Chandigarh",
Defence,"Cantonment Board, Almora",https://almora.cantt.gov.in/
Defence,"Centre For Air Borne System (CABS), Bengaluru",
Defence,"Directorate General of Quality Assurance (DGQA), Bangalore",https://www.dgqadefence.gov.in/
Defence,"Armoured Vehicles Nigam Limited (AVNL), Chennai",https://avnl.co.in/
Defence,Bharat Dynamics Limited (BDL),https://bdl-india.in/
Defence,"Cantonment Board, Kamptee, Maharashtra",
Defence,"Cantonment Board, Ahmednagar",https://ahmednagar.cantt.gov.in/
Defence,"Army Public School Trivandrum, Kerala",https://www.armyschooltrivandrum.in/
Defence,"National Defence College (NDC), New Delhi",https://ndc.nic.in/
Defence,"Cantonment Board, Kasauli",https://kasauli.cantt.gov.in/
Defence,"Cantonment Board, Kanpur",https://kanpur.cantt.gov.in/
Defence,"Central Board Of Indirect Taxes and Customs (CGST and CE), Delhi",https://gstdelhizone.gov.in/west/contact-west.php
Defence,"Hindustan Aeronautics Limited, Bangalore",https://www.hal-india.co.in/
Defence,"Directorate of Public Relations, New Delhi",
Defence,"Indian Airforce, New Delhi",https://indianairforce.nic.in/
Defence,"Cantonment Board, Aurangabad",https://aurangabad.cantt.gov.in/
Defence,"Armed Forces Tribunal, Srinagar",
Defence,"Maharshi Dayanand Saraswati University, Ajmer, Rajasthan",https://www.mdsuajmer.ac.in/
Defence,"Naval Physical Oceanographic Laboratory (NPOL), Kochi",
Defence,"Defence Bio-Engineering and Electro Medical Laboratory (DEBEL), Bengaluru",
Defence,"Cantonment Board, Kamptee",https://kamptee.cantt.gov.in/
Defence,"Cantonment Board, Cannanore",https://cannanore.cantt.gov.in/
Defence,"Ex-Servicemen Contributory Health Scheme (ECHS), New Delhi",https://echs.gov.in/
Defence,"National Academy of Defence Financial Management (NADFM), Pune, Maharashtra",https://nadfm.nic.in/
Defence,"Director General of Defence Estates (DGDE), Delhi",https://dgde.gov.in/
